year,o_id,o_name,d_id,d_name,vol
2015,06001,Alameda,06001,Alameda,462270
2015,06001,Alameda,06013,Contra Costa,41010
2015,06001,Alameda,06017,El Dorado,11
2015,06001,Alameda,06019,Fresno,97
2015,06001,Alameda,06023,Humboldt,61
2015,06001,Alameda,06029,Kern,65
2015,06001,Alameda,06033,Lake,18
2015,06001,Alameda,06037,Los Angeles,732
2015,06001,Alameda,06041,Marin,4823
2015,06001,Alameda,06045,Mendocino,55
2015,06001,Alameda,06047,Merced,28
2015,06001,Alameda,06053,Monterey,291
2015,06001,Alameda,06055,Napa,304
2015,06001,Alameda,06057,Nevada,22
2015,06001,Alameda,06059,Orange,134
2015,06001,Alameda,06061,Placer,146
2015,06001,Alameda,06065,Riverside,37
2015,06001,Alameda,06067,Sacramento,899
2015,06001,Alameda,06069,San Benito,114
2015,06001,Alameda,06071,San Bernardino,147
2015,06001,Alameda,06073,San Diego,187
2015,06001,Alameda,06075,San Francisco,92246
2015,06001,Alameda,06077,San Joaquin,2500
2015,06001,Alameda,06079,San Luis Obispo,11
2015,06001,Alameda,06081,San Mateo,35263
2015,06001,Alameda,06083,Santa Barbara,43
2015,06001,Alameda,06085,Santa Clara,70878
2015,06001,Alameda,06087,Santa Cruz,410
2015,06001,Alameda,06089,Shasta,92
2015,06001,Alameda,06095,Solano,1670
2015,06001,Alameda,06097,Sonoma,962
2015,06001,Alameda,06099,Stanislaus,619
2015,06001,Alameda,06101,Sutter,17
2015,06001,Alameda,06103,Tehama,8
2015,06001,Alameda,06109,Tuolumne,7
2015,06001,Alameda,06111,Ventura,26
2015,06001,Alameda,06113,Yolo,304
2015,06001,Alameda,06115,Yuba,9
2015,06003,Alpine,06003,Alpine,173
2015,06003,Alpine,06017,El Dorado,79
2015,06003,Alpine,06037,Los Angeles,3
2015,06003,Alpine,06075,San Francisco,4
2015,06003,Alpine,06085,Santa Clara,4
2015,06005,Amador,06001,Alameda,80
2015,06005,Amador,06003,Alpine,43
2015,06005,Amador,06005,Amador,8063
2015,06005,Amador,06007,Butte,55
2015,06005,Amador,06009,Calaveras,396
2015,06005,Amador,06013,Contra Costa,80
2015,06005,Amador,06017,El Dorado,378
2015,06005,Amador,06029,Kern,4
2015,06005,Amador,06037,Los Angeles,56
2015,06005,Amador,06041,Marin,41
2015,06005,Amador,06045,Mendocino,5
2015,06005,Amador,06057,Nevada,11
2015,06005,Amador,06061,Placer,187
2015,06005,Amador,06067,Sacramento,1538
2015,06005,Amador,06071,San Bernardino,3
2015,06005,Amador,06075,San Francisco,27
2015,06005,Amador,06077,San Joaquin,467
2015,06005,Amador,06081,San Mateo,89
2015,06005,Amador,06085,Santa Clara,85
2015,06005,Amador,06095,Solano,27
2015,06005,Amador,06097,Sonoma,57
2015,06005,Amador,06099,Stanislaus,19
2015,06005,Amador,06107,Tulare,23
2015,06005,Amador,06109,Tuolumne,66
2015,06005,Amador,06111,Ventura,4
2015,06005,Amador,06113,Yolo,35
2015,06007,Butte,06001,Alameda,121
2015,06007,Butte,06005,Amador,3
2015,06007,Butte,06007,Butte,79201
2015,06007,Butte,06011,Colusa,244
2015,06007,Butte,06013,Contra Costa,63
2015,06007,Butte,06017,El Dorado,32
2015,06007,Butte,06019,Fresno,44
2015,06007,Butte,06021,Glenn,951
2015,06007,Butte,06023,Humboldt,26
2015,06007,Butte,06025,Imperial,8
2015,06007,Butte,06029,Kern,10
2015,06007,Butte,06031,Kings,15
2015,06007,Butte,06033,Lake,8
2015,06007,Butte,06035,Lassen,52
2015,06007,Butte,06037,Los Angeles,41
2015,06007,Butte,06041,Marin,31
2015,06007,Butte,06045,Mendocino,18
2015,06007,Butte,06047,Merced,34
2015,06007,Butte,06049,Modoc,8
2015,06007,Butte,06053,Monterey,17
2015,06007,Butte,06055,Napa,16
2015,06007,Butte,06057,Nevada,72
2015,06007,Butte,06059,Orange,26
2015,06007,Butte,06061,Placer,263
2015,06007,Butte,06063,Plumas,107
2015,06007,Butte,06067,Sacramento,651
2015,06007,Butte,06071,San Bernardino,5
2015,06007,Butte,06073,San Diego,29
2015,06007,Butte,06075,San Francisco,183
2015,06007,Butte,06077,San Joaquin,78
2015,06007,Butte,06079,San Luis Obispo,15
2015,06007,Butte,06081,San Mateo,141
2015,06007,Butte,06085,Santa Clara,106
2015,06007,Butte,06089,Shasta,215
2015,06007,Butte,06093,Siskiyou,13
2015,06007,Butte,06095,Solano,58
2015,06007,Butte,06097,Sonoma,70
2015,06007,Butte,06101,Sutter,1330
2015,06007,Butte,06103,Tehama,801
2015,06007,Butte,06105,Trinity,25
2015,06007,Butte,06113,Yolo,71
2015,06007,Butte,06115,Yuba,1094
2015,06009,Calaveras,06001,Alameda,341
2015,06009,Calaveras,06003,Alpine,74
2015,06009,Calaveras,06005,Amador,1080
2015,06009,Calaveras,06009,Calaveras,8886
2015,06009,Calaveras,06013,Contra Costa,102
2015,06009,Calaveras,06041,Marin,17
2015,06009,Calaveras,06047,Merced,5
2015,06009,Calaveras,06055,Napa,44
2015,06009,Calaveras,06063,Plumas,14
2015,06009,Calaveras,06067,Sacramento,608
2015,06009,Calaveras,06075,San Francisco,40
2015,06009,Calaveras,06077,San Joaquin,2268
2015,06009,Calaveras,06081,San Mateo,94
2015,06009,Calaveras,06085,Santa Clara,155
2015,06009,Calaveras,06087,Santa Cruz,25
2015,06009,Calaveras,06089,Shasta,38
2015,06009,Calaveras,06093,Siskiyou,12
2015,06009,Calaveras,06095,Solano,13
2015,06009,Calaveras,06097,Sonoma,17
2015,06009,Calaveras,06099,Stanislaus,524
2015,06009,Calaveras,06109,Tuolumne,1023
2015,06009,Calaveras,06113,Yolo,81
2015,06011,Colusa,06001,Alameda,6
2015,06011,Colusa,06007,Butte,71
2015,06011,Colusa,06011,Colusa,6624
2015,06011,Colusa,06021,Glenn,280
2015,06011,Colusa,06033,Lake,8
2015,06011,Colusa,06053,Monterey,17
2015,06011,Colusa,06061,Placer,23
2015,06011,Colusa,06067,Sacramento,175
2015,06011,Colusa,06081,San Mateo,4
2015,06011,Colusa,06089,Shasta,14
2015,06011,Colusa,06095,Solano,155
2015,06011,Colusa,06097,Sonoma,32
2015,06011,Colusa,06099,Stanislaus,2
2015,06011,Colusa,06101,Sutter,240
2015,06011,Colusa,06103,Tehama,8
2015,06011,Colusa,06113,Yolo,787
2015,06011,Colusa,06115,Yuba,120
2015,06013,Contra Costa,06001,Alameda,100160
2015,06013,Contra Costa,06005,Amador,8
2015,06013,Contra Costa,06007,Butte,16
2015,06013,Contra Costa,06009,Calaveras,19
2015,06013,Contra Costa,06011,Colusa,12
2015,06013,Contra Costa,06013,Contra Costa,283631
2015,06013,Contra Costa,06017,El Dorado,77
2015,06013,Contra Costa,06019,Fresno,22
2015,06013,Contra Costa,06023,Humboldt,27
2015,06013,Contra Costa,06029,Kern,10
2015,06013,Contra Costa,06033,Lake,16
2015,06013,Contra Costa,06037,Los Angeles,681
2015,06013,Contra Costa,06039,Madera,21
2015,06013,Contra Costa,06041,Marin,8564
2015,06013,Contra Costa,06043,Mariposa,3
2015,06013,Contra Costa,06045,Mendocino,54
2015,06013,Contra Costa,06047,Merced,32
2015,06013,Contra Costa,06051,Mono,8
2015,06013,Contra Costa,06053,Monterey,330
2015,06013,Contra Costa,06055,Napa,1653
2015,06013,Contra Costa,06059,Orange,262
2015,06013,Contra Costa,06061,Placer,88
2015,06013,Contra Costa,06065,Riverside,34
2015,06013,Contra Costa,06067,Sacramento,1687
2015,06013,Contra Costa,06069,San Benito,11
2015,06013,Contra Costa,06071,San Bernardino,111
2015,06013,Contra Costa,06073,San Diego,194
2015,06013,Contra Costa,06075,San Francisco,58089
2015,06013,Contra Costa,06077,San Joaquin,2271
2015,06013,Contra Costa,06079,San Luis Obispo,91
2015,06013,Contra Costa,06081,San Mateo,11201
2015,06013,Contra Costa,06083,Santa Barbara,44
2015,06013,Contra Costa,06085,Santa Clara,14023
2015,06013,Contra Costa,06087,Santa Cruz,219
2015,06013,Contra Costa,06089,Shasta,32
2015,06013,Contra Costa,06095,Solano,7534
2015,06013,Contra Costa,06097,Sonoma,968
2015,06013,Contra Costa,06099,Stanislaus,389
2015,06013,Contra Costa,06101,Sutter,10
2015,06013,Contra Costa,06103,Tehama,15
2015,06013,Contra Costa,06109,Tuolumne,7
2015,06013,Contra Costa,06111,Ventura,15
2015,06013,Contra Costa,06113,Yolo,788
2015,06015,Del Norte,06007,Butte,6
2015,06015,Del Norte,06015,Del Norte,7619
2015,06015,Del Norte,06019,Fresno,11
2015,06015,Del Norte,06023,Humboldt,58
2015,06015,Del Norte,06037,Los Angeles,8
2015,06015,Del Norte,06059,Orange,14
2015,06015,Del Norte,06085,Santa Clara,7
2015,06015,Del Norte,06093,Siskiyou,16
2015,06017,El Dorado,06001,Alameda,203
2015,06017,El Dorado,06003,Alpine,140
2015,06017,El Dorado,06005,Amador,450
2015,06017,El Dorado,06007,Butte,11
2015,06017,El Dorado,06009,Calaveras,11
2015,06017,El Dorado,06013,Contra Costa,183
2015,06017,El Dorado,06017,El Dorado,43057
2015,06017,El Dorado,06019,Fresno,136
2015,06017,El Dorado,06023,Humboldt,89
2015,06017,El Dorado,06029,Kern,19
2015,06017,El Dorado,06035,Lassen,6
2015,06017,El Dorado,06037,Los Angeles,146
2015,06017,El Dorado,06041,Marin,103
2015,06017,El Dorado,06047,Merced,23
2015,06017,El Dorado,06051,Mono,24
2015,06017,El Dorado,06053,Monterey,50
2015,06017,El Dorado,06055,Napa,86
2015,06017,El Dorado,06057,Nevada,271
2015,06017,El Dorado,06059,Orange,34
2015,06017,El Dorado,06061,Placer,3788
2015,06017,El Dorado,06065,Riverside,22
2015,06017,El Dorado,06067,Sacramento,21424
2015,06017,El Dorado,06071,San Bernardino,38
2015,06017,El Dorado,06073,San Diego,12
2015,06017,El Dorado,06075,San Francisco,300
2015,06017,El Dorado,06077,San Joaquin,329
2015,06017,El Dorado,06081,San Mateo,216
2015,06017,El Dorado,06085,Santa Clara,486
2015,06017,El Dorado,06087,Santa Cruz,24
2015,06017,El Dorado,06089,Shasta,28
2015,06017,El Dorado,06095,Solano,419
2015,06017,El Dorado,06097,Sonoma,41
2015,06017,El Dorado,06099,Stanislaus,2
2015,06017,El Dorado,06101,Sutter,41
2015,06017,El Dorado,06109,Tuolumne,18
2015,06017,El Dorado,06111,Ventura,41
2015,06017,El Dorado,06113,Yolo,1026
2015,06017,El Dorado,06115,Yuba,70
2015,06019,Fresno,06001,Alameda,256
2015,06019,Fresno,06005,Amador,6
2015,06019,Fresno,06007,Butte,29
2015,06019,Fresno,06009,Calaveras,7
2015,06019,Fresno,06011,Colusa,11
2015,06019,Fresno,06013,Contra Costa,57
2015,06019,Fresno,06017,El Dorado,19
2015,06019,Fresno,06019,Fresno,328904
2015,06019,Fresno,06023,Humboldt,9
2015,06019,Fresno,06025,Imperial,41
2015,06019,Fresno,06029,Kern,1092
2015,06019,Fresno,06031,Kings,5012
2015,06019,Fresno,06033,Lake,13
2015,06019,Fresno,06035,Lassen,13
2015,06019,Fresno,06037,Los Angeles,758
2015,06019,Fresno,06039,Madera,10446
2015,06019,Fresno,06043,Mariposa,113
2015,06019,Fresno,06047,Merced,843
2015,06019,Fresno,06053,Monterey,528
2015,06019,Fresno,06055,Napa,25
2015,06019,Fresno,06057,Nevada,19
2015,06019,Fresno,06059,Orange,187
2015,06019,Fresno,06061,Placer,26
2015,06019,Fresno,06065,Riverside,56
2015,06019,Fresno,06067,Sacramento,284
2015,06019,Fresno,06069,San Benito,34
2015,06019,Fresno,06071,San Bernardino,24
2015,06019,Fresno,06073,San Diego,49
2015,06019,Fresno,06075,San Francisco,74
2015,06019,Fresno,06077,San Joaquin,748
2015,06019,Fresno,06079,San Luis Obispo,200
2015,06019,Fresno,06081,San Mateo,165
2015,06019,Fresno,06083,Santa Barbara,79
2015,06019,Fresno,06085,Santa Clara,516
2015,06019,Fresno,06087,Santa Cruz,76
2015,06019,Fresno,06089,Shasta,120
2015,06019,Fresno,06095,Solano,67
2015,06019,Fresno,06097,Sonoma,64
2015,06019,Fresno,06099,Stanislaus,488
2015,06019,Fresno,06101,Sutter,10
2015,06019,Fresno,06107,Tulare,7650
2015,06019,Fresno,06109,Tuolumne,89
2015,06019,Fresno,06111,Ventura,37
2015,06019,Fresno,06113,Yolo,26
2015,06019,Fresno,06115,Yuba,6
2015,06021,Glenn,06001,Alameda,34
2015,06021,Glenn,06005,Amador,9
2015,06021,Glenn,06007,Butte,1862
2015,06021,Glenn,06011,Colusa,406
2015,06021,Glenn,06013,Contra Costa,9
2015,06021,Glenn,06021,Glenn,6784
2015,06021,Glenn,06023,Humboldt,1
2015,06021,Glenn,06029,Kern,25
2015,06021,Glenn,06037,Los Angeles,3
2015,06021,Glenn,06045,Mendocino,16
2015,06021,Glenn,06063,Plumas,8
2015,06021,Glenn,06067,Sacramento,8
2015,06021,Glenn,06075,San Francisco,2
2015,06021,Glenn,06089,Shasta,109
2015,06021,Glenn,06093,Siskiyou,3
2015,06021,Glenn,06095,Solano,21
2015,06021,Glenn,06099,Stanislaus,2
2015,06021,Glenn,06101,Sutter,33
2015,06021,Glenn,06103,Tehama,592
2015,06021,Glenn,06113,Yolo,112
2015,06023,Humboldt,06001,Alameda,42
2015,06023,Humboldt,06013,Contra Costa,19
2015,06023,Humboldt,06015,Del Norte,214
2015,06023,Humboldt,06019,Fresno,2
2015,06023,Humboldt,06023,Humboldt,55376
2015,06023,Humboldt,06029,Kern,39
2015,06023,Humboldt,06033,Lake,33
2015,06023,Humboldt,06037,Los Angeles,69
2015,06023,Humboldt,06039,Madera,1
2015,06023,Humboldt,06045,Mendocino,19
2015,06023,Humboldt,06049,Modoc,6
2015,06023,Humboldt,06059,Orange,4
2015,06023,Humboldt,06065,Riverside,13
2015,06023,Humboldt,06067,Sacramento,42
2015,06023,Humboldt,06075,San Francisco,46
2015,06023,Humboldt,06077,San Joaquin,8
2015,06023,Humboldt,06081,San Mateo,15
2015,06023,Humboldt,06083,Santa Barbara,7
2015,06023,Humboldt,06095,Solano,1
2015,06023,Humboldt,06097,Sonoma,88
2015,06023,Humboldt,06101,Sutter,18
2015,06023,Humboldt,06105,Trinity,172
2015,06023,Humboldt,06115,Yuba,18
2015,06025,Imperial,06013,Contra Costa,9
2015,06025,Imperial,06019,Fresno,142
2015,06025,Imperial,06025,Imperial,52807
2015,06025,Imperial,06029,Kern,69
2015,06025,Imperial,06031,Kings,8
2015,06025,Imperial,06037,Los Angeles,167
2015,06025,Imperial,06053,Monterey,30
2015,06025,Imperial,06059,Orange,10
2015,06025,Imperial,06065,Riverside,1576
2015,06025,Imperial,06067,Sacramento,23
2015,06025,Imperial,06071,San Bernardino,126
2015,06025,Imperial,06073,San Diego,904
2015,06025,Imperial,06077,San Joaquin,17
2015,06025,Imperial,06081,San Mateo,6
2015,06025,Imperial,06085,Santa Clara,2
2015,06025,Imperial,06087,Santa Cruz,31
2015,06025,Imperial,06099,Stanislaus,43
2015,06025,Imperial,06115,Yuba,5
2015,06027,Inyo,06027,Inyo,7378
2015,06027,Inyo,06029,Kern,45
2015,06027,Inyo,06037,Los Angeles,14
2015,06027,Inyo,06051,Mono,618
2015,06027,Inyo,06059,Orange,9
2015,06027,Inyo,06071,San Bernardino,9
2015,06027,Inyo,06111,Ventura,1
2015,06029,Kern,06001,Alameda,68
2015,06029,Kern,06007,Butte,58
2015,06029,Kern,06013,Contra Costa,61
2015,06029,Kern,06019,Fresno,432
2015,06029,Kern,06021,Glenn,28
2015,06029,Kern,06023,Humboldt,12
2015,06029,Kern,06025,Imperial,15
2015,06029,Kern,06027,Inyo,302
2015,06029,Kern,06029,Kern,301472
2015,06029,Kern,06031,Kings,481
2015,06029,Kern,06037,Los Angeles,8922
2015,06029,Kern,06039,Madera,95
2015,06029,Kern,06041,Marin,18
2015,06029,Kern,06051,Mono,7
2015,06029,Kern,06053,Monterey,183
2015,06029,Kern,06059,Orange,382
2015,06029,Kern,06063,Plumas,30
2015,06029,Kern,06065,Riverside,119
2015,06029,Kern,06067,Sacramento,161
2015,06029,Kern,06069,San Benito,16
2015,06029,Kern,06071,San Bernardino,851
2015,06029,Kern,06073,San Diego,260
2015,06029,Kern,06075,San Francisco,49
2015,06029,Kern,06077,San Joaquin,106
2015,06029,Kern,06079,San Luis Obispo,232
2015,06029,Kern,06081,San Mateo,9
2015,06029,Kern,06083,Santa Barbara,421
2015,06029,Kern,06085,Santa Clara,107
2015,06029,Kern,06087,Santa Cruz,37
2015,06029,Kern,06089,Shasta,19
2015,06029,Kern,06095,Solano,38
2015,06029,Kern,06099,Stanislaus,22
2015,06029,Kern,06103,Tehama,15
2015,06029,Kern,06107,Tulare,2998
2015,06029,Kern,06111,Ventura,539
2015,06031,Kings,06013,Contra Costa,20
2015,06031,Kings,06019,Fresno,5695
2015,06031,Kings,06025,Imperial,8
2015,06031,Kings,06029,Kern,921
2015,06031,Kings,06031,Kings,41634
2015,06031,Kings,06037,Los Angeles,134
2015,06031,Kings,06039,Madera,283
2015,06031,Kings,06047,Merced,7
2015,06031,Kings,06053,Monterey,17
2015,06031,Kings,06059,Orange,19
2015,06031,Kings,06067,Sacramento,7
2015,06031,Kings,06071,San Bernardino,12
2015,06031,Kings,06073,San Diego,103
2015,06031,Kings,06075,San Francisco,19
2015,06031,Kings,06077,San Joaquin,33
2015,06031,Kings,06079,San Luis Obispo,476
2015,06031,Kings,06081,San Mateo,10
2015,06031,Kings,06083,Santa Barbara,14
2015,06031,Kings,06085,Santa Clara,64
2015,06031,Kings,06097,Sonoma,40
2015,06031,Kings,06099,Stanislaus,93
2015,06031,Kings,06107,Tulare,3835
2015,06031,Kings,06111,Ventura,26
2015,06033,Lake,06001,Alameda,99
2015,06033,Lake,06011,Colusa,23
2015,06033,Lake,06013,Contra Costa,34
2015,06033,Lake,06017,El Dorado,22
2015,06033,Lake,06023,Humboldt,7
2015,06033,Lake,06029,Kern,15
2015,06033,Lake,06033,Lake,16885
2015,06033,Lake,06041,Marin,77
2015,06033,Lake,06045,Mendocino,1247
2015,06033,Lake,06047,Merced,84
2015,06033,Lake,06055,Napa,1686
2015,06033,Lake,06057,Nevada,26
2015,06033,Lake,06067,Sacramento,39
2015,06033,Lake,06075,San Francisco,120
2015,06033,Lake,06077,San Joaquin,10
2015,06033,Lake,06081,San Mateo,59
2015,06033,Lake,06085,Santa Clara,19
2015,06033,Lake,06095,Solano,39
2015,06033,Lake,06097,Sonoma,1244
2015,06033,Lake,06113,Yolo,123
2015,06035,Lassen,06001,Alameda,4
2015,06035,Lassen,06007,Butte,10
2015,06035,Lassen,06035,Lassen,8113
2015,06035,Lassen,06041,Marin,12
2015,06035,Lassen,06049,Modoc,92
2015,06035,Lassen,06055,Napa,6
2015,06035,Lassen,06063,Plumas,285
2015,06035,Lassen,06067,Sacramento,5
2015,06035,Lassen,06075,San Francisco,3
2015,06035,Lassen,06077,San Joaquin,8
2015,06035,Lassen,06089,Shasta,110
2015,06035,Lassen,06093,Siskiyou,13
2015,06037,Los Angeles,06001,Alameda,1003
2015,06037,Los Angeles,06005,Amador,11
2015,06037,Los Angeles,06007,Butte,61
2015,06037,Los Angeles,06009,Calaveras,33
2015,06037,Los Angeles,06011,Colusa,13
2015,06037,Los Angeles,06013,Contra Costa,360
2015,06037,Los Angeles,06017,El Dorado,133
2015,06037,Los Angeles,06019,Fresno,502
2015,06037,Los Angeles,06023,Humboldt,178
2015,06037,Los Angeles,06025,Imperial,212
2015,06037,Los Angeles,06027,Inyo,101
2015,06037,Los Angeles,06029,Kern,7522
2015,06037,Los Angeles,06031,Kings,86
2015,06037,Los Angeles,06033,Lake,115
2015,06037,Los Angeles,06037,Los Angeles,4181968
2015,06037,Los Angeles,06039,Madera,73
2015,06037,Los Angeles,06041,Marin,153
2015,06037,Los Angeles,06043,Mariposa,16
2015,06037,Los Angeles,06045,Mendocino,45
2015,06037,Los Angeles,06047,Merced,175
2015,06037,Los Angeles,06051,Mono,88
2015,06037,Los Angeles,06053,Monterey,501
2015,06037,Los Angeles,06055,Napa,56
2015,06037,Los Angeles,06057,Nevada,67
2015,06037,Los Angeles,06059,Orange,185878
2015,06037,Los Angeles,06061,Placer,159
2015,06037,Los Angeles,06063,Plumas,32
2015,06037,Los Angeles,06065,Riverside,14020
2015,06037,Los Angeles,06067,Sacramento,651
2015,06037,Los Angeles,06069,San Benito,36
2015,06037,Los Angeles,06071,San Bernardino,54570
2015,06037,Los Angeles,06073,San Diego,5530
2015,06037,Los Angeles,06075,San Francisco,1420
2015,06037,Los Angeles,06077,San Joaquin,175
2015,06037,Los Angeles,06079,San Luis Obispo,215
2015,06037,Los Angeles,06081,San Mateo,682
2015,06037,Los Angeles,06083,Santa Barbara,2098
2015,06037,Los Angeles,06085,Santa Clara,1426
2015,06037,Los Angeles,06087,Santa Cruz,129
2015,06037,Los Angeles,06089,Shasta,16
2015,06037,Los Angeles,06091,Sierra,4
2015,06037,Los Angeles,06093,Siskiyou,8
2015,06037,Los Angeles,06095,Solano,64
2015,06037,Los Angeles,06097,Sonoma,267
2015,06037,Los Angeles,06099,Stanislaus,182
2015,06037,Los Angeles,06103,Tehama,10
2015,06037,Los Angeles,06107,Tulare,298
2015,06037,Los Angeles,06109,Tuolumne,17
2015,06037,Los Angeles,06111,Ventura,36952
2015,06037,Los Angeles,06113,Yolo,129
2015,06037,Los Angeles,06115,Yuba,19
2015,06039,Madera,06001,Alameda,29
2015,06039,Madera,06013,Contra Costa,18
2015,06039,Madera,06017,El Dorado,15
2015,06039,Madera,06019,Fresno,9859
2015,06039,Madera,06029,Kern,87
2015,06039,Madera,06031,Kings,35
2015,06039,Madera,06035,Lassen,5
2015,06039,Madera,06037,Los Angeles,110
2015,06039,Madera,06039,Madera,30551
2015,06039,Madera,06043,Mariposa,446
2015,06039,Madera,06047,Merced,1425
2015,06039,Madera,06051,Mono,19
2015,06039,Madera,06053,Monterey,50
2015,06039,Madera,06059,Orange,37
2015,06039,Madera,06061,Placer,38
2015,06039,Madera,06067,Sacramento,186
2015,06039,Madera,06069,San Benito,66
2015,06039,Madera,06071,San Bernardino,11
2015,06039,Madera,06073,San Diego,13
2015,06039,Madera,06075,San Francisco,56
2015,06039,Madera,06077,San Joaquin,59
2015,06039,Madera,06079,San Luis Obispo,83
2015,06039,Madera,06081,San Mateo,62
2015,06039,Madera,06085,Santa Clara,155
2015,06039,Madera,06087,Santa Cruz,87
2015,06039,Madera,06099,Stanislaus,351
2015,06039,Madera,06103,Tehama,27
2015,06039,Madera,06107,Tulare,101
2015,06039,Madera,06109,Tuolumne,15
2015,06039,Madera,06113,Yolo,23
2015,06041,Marin,06001,Alameda,4052
2015,06041,Marin,06013,Contra Costa,1957
2015,06041,Marin,06019,Fresno,59
2015,06041,Marin,06023,Humboldt,40
2015,06041,Marin,06033,Lake,28
2015,06041,Marin,06037,Los Angeles,193
2015,06041,Marin,06041,Marin,81726
2015,06041,Marin,06045,Mendocino,57
2015,06041,Marin,06055,Napa,476
2015,06041,Marin,06057,Nevada,8
2015,06041,Marin,06059,Orange,50
2015,06041,Marin,06061,Placer,62
2015,06041,Marin,06067,Sacramento,38
2015,06041,Marin,06071,San Bernardino,22
2015,06041,Marin,06073,San Diego,27
2015,06041,Marin,06075,San Francisco,27614
2015,06041,Marin,06077,San Joaquin,11
2015,06041,Marin,06081,San Mateo,2485
2015,06041,Marin,06085,Santa Clara,1097
2015,06041,Marin,06087,Santa Cruz,45
2015,06041,Marin,06095,Solano,472
2015,06041,Marin,06097,Sonoma,4387
2015,06041,Marin,06099,Stanislaus,37
2015,06041,Marin,06101,Sutter,18
2015,06041,Marin,06113,Yolo,29
2015,06043,Mariposa,06001,Alameda,36
2015,06043,Mariposa,06013,Contra Costa,35
2015,06043,Mariposa,06019,Fresno,232
2015,06043,Mariposa,06037,Los Angeles,6
2015,06043,Mariposa,06039,Madera,272
2015,06043,Mariposa,06043,Mariposa,5096
2015,06043,Mariposa,06047,Merced,401
2015,06043,Mariposa,06053,Monterey,44
2015,06043,Mariposa,06061,Placer,14
2015,06043,Mariposa,06073,San Diego,10
2015,06043,Mariposa,06075,San Francisco,24
2015,06043,Mariposa,06077,San Joaquin,37
2015,06043,Mariposa,06085,Santa Clara,93
2015,06043,Mariposa,06099,Stanislaus,322
2015,06043,Mariposa,06109,Tuolumne,408
2015,06045,Mendocino,06001,Alameda,59
2015,06045,Mendocino,06007,Butte,33
2015,06045,Mendocino,06013,Contra Costa,120
2015,06045,Mendocino,06015,Del Norte,17
2015,06045,Mendocino,06023,Humboldt,108
2015,06045,Mendocino,06033,Lake,329
2015,06045,Mendocino,06037,Los Angeles,25
2015,06045,Mendocino,06041,Marin,223
2015,06045,Mendocino,06045,Mendocino,33177
2015,06045,Mendocino,06055,Napa,34
2015,06045,Mendocino,06067,Sacramento,50
2015,06045,Mendocino,06071,San Bernardino,56
2015,06045,Mendocino,06073,San Diego,24
2015,06045,Mendocino,06075,San Francisco,134
2015,06045,Mendocino,06079,San Luis Obispo,89
2015,06045,Mendocino,06081,San Mateo,35
2015,06045,Mendocino,06085,Santa Clara,32
2015,06045,Mendocino,06087,Santa Cruz,17
2015,06045,Mendocino,06089,Shasta,18
2015,06045,Mendocino,06095,Solano,25
2015,06045,Mendocino,06097,Sonoma,848
2015,06045,Mendocino,06101,Sutter,41
2015,06045,Mendocino,06105,Trinity,40
2015,06045,Mendocino,06113,Yolo,2
2015,06047,Merced,06001,Alameda,966
2015,06047,Merced,06007,Butte,13
2015,06047,Merced,06009,Calaveras,4
2015,06047,Merced,06013,Contra Costa,111
2015,06047,Merced,06017,El Dorado,4
2015,06047,Merced,06019,Fresno,1857
2015,06047,Merced,06023,Humboldt,18
2015,06047,Merced,06029,Kern,38
2015,06047,Merced,06031,Kings,5
2015,06047,Merced,06037,Los Angeles,178
2015,06047,Merced,06039,Madera,1667
2015,06047,Merced,06041,Marin,18
2015,06047,Merced,06043,Mariposa,98
2015,06047,Merced,06047,Merced,68122
2015,06047,Merced,06053,Monterey,303
2015,06047,Merced,06055,Napa,18
2015,06047,Merced,06057,Nevada,41
2015,06047,Merced,06061,Placer,45
2015,06047,Merced,06065,Riverside,5
2015,06047,Merced,06067,Sacramento,173
2015,06047,Merced,06069,San Benito,1030
2015,06047,Merced,06071,San Bernardino,25
2015,06047,Merced,06073,San Diego,42
2015,06047,Merced,06075,San Francisco,233
2015,06047,Merced,06077,San Joaquin,1490
2015,06047,Merced,06079,San Luis Obispo,47
2015,06047,Merced,06081,San Mateo,252
2015,06047,Merced,06083,Santa Barbara,13
2015,06047,Merced,06085,Santa Clara,4259
2015,06047,Merced,06087,Santa Cruz,240
2015,06047,Merced,06089,Shasta,66
2015,06047,Merced,06095,Solano,102
2015,06047,Merced,06099,Stanislaus,11195
2015,06047,Merced,06107,Tulare,157
2015,06047,Merced,06109,Tuolumne,78
2015,06047,Merced,06111,Ventura,15
2015,06047,Merced,06113,Yolo,63
2015,06049,Modoc,06007,Butte,2
2015,06049,Modoc,06035,Lassen,48
2015,06049,Modoc,06043,Mariposa,12
2015,06049,Modoc,06049,Modoc,2612
2015,06049,Modoc,06067,Sacramento,5
2015,06049,Modoc,06081,San Mateo,18
2015,06049,Modoc,06089,Shasta,65
2015,06049,Modoc,06093,Siskiyou,223
2015,06049,Modoc,06101,Sutter,6
2015,06049,Modoc,06113,Yolo,1
2015,06051,Mono,06017,El Dorado,8
2015,06051,Mono,06027,Inyo,357
2015,06051,Mono,06029,Kern,47
2015,06051,Mono,06031,Kings,6
2015,06051,Mono,06037,Los Angeles,93
2015,06051,Mono,06051,Mono,6418
2015,06051,Mono,06059,Orange,18
2015,06051,Mono,06111,Ventura,7
